off_code,product_name,brand,image_url,calories_100g,protein_100g,carbs_100g,fat_100g,completeness,quality_tier,serving_size,no_nutriments,additives_n,additives,additives_tags,ingredients_from_palm_oil_n,ingredients_from_palm_oil,ingredients_from_palm_oil_tags,ingredients_that_may_be_from_palm_oil_n,ingredients_that_may_be_from_palm_oil,ingredients_that_may_be_from_palm_oil_tags,nutrition_grade_fr,main_category,main_category_fr,image_small_url,labels,labels_tags,labels_fr,emb_codes,emb_codes_tags,first_packaging_code_geo,cities,cities_tags,purchase_places,stores,countries,countries_tags,categories,categories_tags
241256907,Udon,,https://images.openfoodfacts.org/images/products/000/024/125/6907/front_en.3.400.jpg,131.25,3.75,30.0,0.0,0.7,tier2,,,,,,,,,,,,,en:udon,,https://images.openfoodfacts.org/images/products/000/024/125/6907/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,"Plant-based foods and beverages, Plant-based foods, Pastas, Udon","en:plant-based-foods-and-beverages,en:plant-based-foods,en:pastas,en:udon"
2547,Occelli con frutta e grappa moscato,Beppino Occelli,https://images.openfoodfacts.org/images/products/000/000/000/2547/front_en.3.400.jpg,374.0,19.0,13.0,25.0,0.74,tier2,30.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/2547/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
258406906,Scrumptious cookies,,https://images.openfoodfacts.org/images/products/000/025/840/6906/front_en.3.400.jpg,625.0,6.25,50.0,31.25,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/025/840/6906/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
2591,plantain chips,,https://images.openfoodfacts.org/images/products/000/000/000/2591/front_en.3.400.jpg,566.66666666667,4.0,60.0,33.333333333333,0.7,tier2,,,,,,,,,,,,,en:plantain-chips,,https://images.openfoodfacts.org/images/products/000/000/000/2591/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,Plantain chips,en:plantain-chips
2686,Chicken Spaghetti,,https://images.openfoodfacts.org/images/products/000/000/000/2686/front_en.5.400.jpg,159.0,11.8,15.3,5.59,0.76,tier2,340g,,0.0,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/2686/front_en.5.200.jpg,,,,,,,,,,,en:united-states,en:united-states,,
283296022,Redberry Legend Pre workout,Ghost,https://images.openfoodfacts.org/images/products/000/028/329/6022/front_en.3.400.jpg,5.88,0.0,0.0,0.0,0.76,tier2,2 scoops (17 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/028/329/6022/front_en.3.200.jpg,"Vegetarian, Vegan, en:no-gluten","en:no-gluten,en:vegetarian,en:vegan",,,,,,,,,en:United States,en:united-states,,
2958,Oat Groats,Unpretentious Baker,https://images.openfoodfacts.org/images/products/000/000/000/2958/front_en.3.400.jpg,652.0,30.4,113.0,13.0,0.76,tier2,23 g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/2958/front_en.3.200.jpg,en:vegan,"en:vegetarian,en:vegan",,,,,,,,,en:United States,en:united-states,,
299928689,Herb grilled chicken,Meal simple by h-e-b,https://images.openfoodfacts.org/images/products/000/029/992/8689/front_en.3.400.jpg,105.633802816901,9.15492957746479,5.98591549295775,5.28169014084507,0.74,tier2,284.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/029/992/8689/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
300057854,Protein Instant Oatmeal,Quaker,https://images.openfoodfacts.org/images/products/000/030/005/7854/front_en.3.400.jpg,360.0,20.0,62.0,6.0,0.76,tier2,1 packet (50 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/030/005/7854/front_en.3.200.jpg,en:no-added-sugar,en:no-added-sugar,,,,,,,,,en:United States,en:united-states,,
3025,G-LABZ PROTEIN,G-LABZ,https://images.openfoodfacts.org/images/products/000/000/000/3025/ingredients_lt.25.400.jpg,396.0,80.0,16.5,0.5,0.74,tier2,30 g,,,,,,,,,,,,,,,,,,,,,,,,,"États-Unis, en:fr","en:france,en:united-states",,
3067,Axio Red Raspberry,LifeVantage,https://images.openfoodfacts.org/images/products/000/000/000/3067/front_en.3.400.jpg,300.0,0.0,80.0,0.0,0.76,tier2,,,6.0,,"en:e296,en:e330,en:e412,en:e414,en:e415,en:e960",,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/3067/front_en.3.200.jpg,,,,,,,,,,,en:united-states,en:united-states,,
309074801,Manti,Suntat,https://images.openfoodfacts.org/images/products/000/030/907/4801/front_en.3.400.jpg,247.0,11.0,37.0,8.69999980926514,0.74,tier2,100.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/030/907/4801/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
310000202,Boneless skinless chicken thighs,Good Chop,https://images.openfoodfacts.org/images/products/000/031/000/0202/front_en.3.400.jpg,143.0,19.6,0.0,7.14,0.74,tier2,1 serving (112 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/031/000/0202/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
310001100,Chicken Wings,Good Chop,https://images.openfoodfacts.org/images/products/000/031/000/1100/front_en.3.400.jpg,188.0,17.9,0.0,12.5,0.76,tier2,1 portion (112 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/031/000/1100/front_en.3.200.jpg,en:no-gluten,en:no-gluten,,,,,,,,,en:United States,en:united-states,,
310001704,Boneless Skinless Chicken Breasts,Good Chop,https://images.openfoodfacts.org/images/products/000/031/000/1704/front_en.3.400.jpg,116.0,22.3,0.0,2.68,0.74,tier2,1 portion (112 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/031/000/1704/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
310769109,Italian Gelato,,https://images.openfoodfacts.org/images/products/000/031/076/9109/front_en.3.400.jpg,114.66666666667,1.3333333333333,24.0,2.6666666666667,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/031/076/9109/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
313676213,Dadler,Ferdig preppa,https://images.openfoodfacts.org/images/products/000/031/367/6213/front_en.3.400.jpg,315.0,2.20000004768372,72.0,0.400000005960464,0.74,tier2,22.5g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/031/367/6213/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
3188,Mind And Body,Lifevantage,https://images.openfoodfacts.org/images/products/000/000/000/3188/front_en.8.400.jpg,184.0,4.61,78.3,4.61,0.74,tier2,1 portion (21.7 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/000/000/3188/front_en.8.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
321237789,Burger,Carrefour extra,https://images.openfoodfacts.org/images/products/000/032/123/7789/front_en.4.400.jpg,311.0,11.0,49.0,7.19999980926514,0.74,tier2,80.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/032/123/7789/front_en.4.200.jpg,,,,,,,,,,,us,en:united-states,,
322609110,Melon and pineapple,Tescos,https://images.openfoodfacts.org/images/products/000/032/260/9110/front_en.5.400.jpg,35.0,0.400000005960464,7.59999990463257,0.200000002980232,0.76,tier2,100.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/032/260/9110/front_en.5.200.jpg,,,,,,,,,,Tesco,us,en:united-states,,
333033300,Protein Powder,NC-Nature’s Choice ✅,https://images.openfoodfacts.org/images/products/000/033/303/3300/front_en.3.400.jpg,350.0,71.0,10.0,2.0,0.74,tier2,30 g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/033/303/3300/front_en.3.200.jpg,,,,,,,,,,,en:United States,en:united-states,,
333333165,Ranch dressing &Dip,,https://images.openfoodfacts.org/images/products/000/033/333/3165/front_en.3.400.jpg,466.66666666667,3.3333333333333,3.3333333333333,53.333333333333,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/033/333/3165/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
333333356,Atwood's Ranch Dressing,,https://images.openfoodfacts.org/images/products/000/033/333/3356/front_en.3.400.jpg,466.66666666667,3.3333333333333,3.3333333333333,53.333333333333,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/033/333/3356/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
334747398,Trader Joe’s peanut udon,,https://images.openfoodfacts.org/images/products/000/033/474/7398/front_en.3.400.jpg,220.0,7.0,28.0,10.0,0.68,tier2,333.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/033/474/7398/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
337454330,"Apple, grape, and strawberry",Sainsburys,https://images.openfoodfacts.org/images/products/000/033/745/4330/front_en.3.400.jpg,54.0,0.600000023841858,11.6000003814697,0.5,0.74,tier2,135.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/033/745/4330/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
340100095,Banana bread,,https://images.openfoodfacts.org/images/products/000/034/010/0095/front_fr.3.400.jpg,0.80645161290323,4.0322580645161,44.354838709677,12.903225806452,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/034/010/0095/front_fr.3.200.jpg,,,,,,,,,,,États-Unis,en:united-states,,
344035966,Brief Bio Mandel ohne Zucker,Brief,https://images.openfoodfacts.org/images/products/000/034/403/5966/front_en.3.400.jpg,14.0,0.5,0.5,1.20000004768372,0.74,tier2,150.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/034/403/5966/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
354999181,Whey based superfood nutrion shake,,https://images.openfoodfacts.org/images/products/000/035/499/9181/front_en.3.400.jpg,390.24390243902,41.463414634146,43.90243902439,4.8780487804878,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/035/499/9181/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
364910052,Yellow Split Pea Tumeric Daal,Re:Nourish,https://images.openfoodfacts.org/images/products/000/036/491/0052/front_en.3.400.jpg,38.0,1.79999995231628,6.30000019073486,0.699999988079071,0.74,tier2,500.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/036/491/0052/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
365852373,Shakeology,,https://images.openfoodfacts.org/images/products/000/036/585/2373/front_en.3.400.jpg,421.05263157895,42.105263157895,39.473684210526,7.8947368421053,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/036/585/2373/front_en.3.200.jpg,"No gluten, Vegetarian, Vegan","en:no-gluten,en:vegetarian,en:vegan",,,,,,,,,en:us,en:united-states,,
366109505,Bryce,,https://images.openfoodfacts.org/images/products/000/036/610/9505/front_en.3.400.jpg,125.0,6.25,17.1875,3.125,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/036/610/9505/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
370002994,Cinnamon Bread,,https://images.openfoodfacts.org/images/products/000/037/000/2994/front_en.3.400.jpg,290.32258064516,6.4516129032258,54.838709677419,4.8387096774194,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/037/000/2994/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
376667647,Egg Bites - cheddar & bacon,Trader Joe’s,https://images.openfoodfacts.org/images/products/000/037/666/7647/front_en.3.400.jpg,201.680672268908,13.4453781512605,5.04201680672269,13.4453781512605,0.74,tier2,119.0g,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/037/666/7647/front_en.3.200.jpg,,,,,,,,,,,us,en:united-states,,
3896,Fresh ground peanut butter,,https://images.openfoodfacts.org/images/products/000/000/000/3896/front_en.3.400.jpg,593.75,25.0,21.875,50.0,0.7,tier2,,,,,,,,,,,,,en:peanut-butters,,https://images.openfoodfacts.org/images/products/000/000/000/3896/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,en:peanut-butters,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:legumes-and-their-products,en:spreads,en:plant-based-spreads,en:oilseed-purees,en:legume-butters,en:peanut-butters"
390100054,IsaLean Bar Chocolate Peanut Butter,,https://images.openfoodfacts.org/images/products/000/039/010/0054/front_en.3.400.jpg,382.35294117647,27.941176470588,44.117647058824,11.764705882353,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0054/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390100055,Chocolate Peanut Butter Isalean Bar,,https://images.openfoodfacts.org/images/products/000/039/010/0055/front_en.3.400.jpg,382.35294117647,27.941176470588,44.117647058824,11.764705882353,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0055/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390100209,Whey thins white cheddar,,https://images.openfoodfacts.org/images/products/000/039/010/0209/front_en.3.400.jpg,400.0,40.0,36.0,12.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0209/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390100212,Isalean bar,,https://images.openfoodfacts.org/images/products/000/039/010/0212/front_en.3.400.jpg,390.625,29.6875,42.1875,15.625,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0212/front_en.3.200.jpg,"No gluten, Kosher, No artificial flavors","en:no-gluten,en:kosher,en:no-artificial-flavors",,,,,,,,,en:us,en:united-states,,
390100214,Nature oat bake,,https://images.openfoodfacts.org/images/products/000/039/010/0214/front_en.3.400.jpg,333.33333333333,6.6666666666667,66.666666666667,5.0,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0214/front_en.3.200.jpg,No gluten,en:no-gluten,,,,,,,,,en:us,en:united-states,,
390100215,Nature oat bakes,,https://images.openfoodfacts.org/images/products/000/039/010/0215/front_en.3.400.jpg,333.33333333333,6.6666666666667,66.666666666667,5.0,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0215/front_en.3.200.jpg,No gluten,en:no-gluten,,,,,,,,,en:us,en:united-states,,
390100366,Isalean shake,,https://images.openfoodfacts.org/images/products/000/039/010/0366/front_en.3.400.jpg,393.44262295082,39.344262295082,39.344262295082,9.8360655737705,0.7,tier2,,,,,,,,,,,,,en:dietary-supplements,,https://images.openfoodfacts.org/images/products/000/039/010/0366/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,Dietary supplements,en:dietary-supplements
390100444,Energy shot with natural caffeine + adaptogens,,https://images.openfoodfacts.org/images/products/000/039/010/0444/front_en.3.400.jpg,58.333333333333,0.0,13.333333333333,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0444/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390100445,E+ shot,,https://images.openfoodfacts.org/images/products/000/039/010/0445/front_en.3.400.jpg,58.333333333333,0.0,13.333333333333,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0445/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390100503,IsaDelight Milk Chocolate w/ sea salt & caramel flavor,,https://images.openfoodfacts.org/images/products/000/039/010/0503/front_en.3.400.jpg,526.31578947368,8.7719298245614,52.631578947368,35.087719298246,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0503/front_en.3.200.jpg,"No gluten, Kosher, No artificial flavors","en:no-gluten,en:kosher,en:no-artificial-flavors",,,,,,,,,en:us,en:united-states,,
390100618,Thai Sweet chili Harvest Thins,,https://images.openfoodfacts.org/images/products/000/039/010/0618/front_en.3.400.jpg,416.66666666667,45.833333333333,33.333333333333,8.3333333333333,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0618/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390100619,Amped Hydrate,,https://images.openfoodfacts.org/images/products/000/039/010/0619/front_en.3.400.jpg,322.58064516129,0.0,80.645161290323,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0619/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390100768,Isalean Shake,,https://images.openfoodfacts.org/images/products/000/039/010/0768/front_en.3.400.jpg,406.77966101695,40.677966101695,40.677966101695,8.4745762711864,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/0768/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101468,Amped Repair,,https://images.openfoodfacts.org/images/products/000/039/010/1468/front_en.3.400.jpg,233.33333333333,6.6666666666667,46.666666666667,0.0,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1468/front_en.3.200.jpg,No artificial flavors,en:no-artificial-flavors,,,,,,,,,en:us,en:united-states,,
390101473,Isakids,,https://images.openfoodfacts.org/images/products/000/039/010/1473/front_en.3.400.jpg,404.7619047619,23.809523809524,57.142857142857,9.5238095238095,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1473/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101474,Isakids super smoothie,,https://images.openfoodfacts.org/images/products/000/039/010/1474/front_en.3.400.jpg,404.7619047619,23.809523809524,57.142857142857,9.5238095238095,0.64,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1474/front_en.3.200.jpg,"No gluten, No artificial flavors","en:no-gluten,en:no-artificial-flavors",,,,,,,,,en:us,en:united-states,,
390101555,Whey Thins,,https://images.openfoodfacts.org/images/products/000/039/010/1555/front_en.3.400.jpg,416.66666666667,45.833333333333,33.333333333333,10.416666666667,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1555/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101615,Isalean shake,Isagenix,https://images.openfoodfacts.org/images/products/000/039/010/1615/front_en.3.400.jpg,400.0,40.0,41.7,8.33,0.74,tier2,2 level scoops (60 g),,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1615/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101617,IsaLean Shake,,https://images.openfoodfacts.org/images/products/000/039/010/1617/front_en.3.400.jpg,393.44262295082,39.344262295082,39.344262295082,9.8360655737705,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1617/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101619,Isagenix Italian shake,,https://images.openfoodfacts.org/images/products/000/039/010/1619/front_en.3.400.jpg,406.77966101695,40.677966101695,40.677966101695,8.4745762711864,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1619/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101621,IsaLean Shake,,https://images.openfoodfacts.org/images/products/000/039/010/1621/front_en.3.400.jpg,393.44262295082,39.344262295082,39.344262295082,8.1967213114754,0.72,tier2,,,,,,,,,,,,,en:dietary-supplements,,https://images.openfoodfacts.org/images/products/000/039/010/1621/front_en.3.200.jpg,Kosher,en:kosher,,,,,,,,,en:us,en:united-states,Dietary supplements,en:dietary-supplements
390101627,Isalean Shake creamy dutch chocolate,,https://images.openfoodfacts.org/images/products/000/039/010/1627/front_en.3.400.jpg,393.44262295082,39.344262295082,39.344262295082,9.8360655737705,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1627/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101635,IsaLean Shake,,https://images.openfoodfacts.org/images/products/000/039/010/1635/front_en.3.400.jpg,406.77966101695,40.677966101695,40.677966101695,8.4745762711864,0.7,tier2,,,,,,,,,,,,,en:dietary-supplements,,https://images.openfoodfacts.org/images/products/000/039/010/1635/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,Dietary supplements,en:dietary-supplements
390101643,ISALEAN cremy French vanilla meal replacement shake,,https://images.openfoodfacts.org/images/products/000/039/010/1643/front_en.3.400.jpg,406.77966101695,40.677966101695,40.677966101695,8.4745762711864,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1643/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101645,Isagenix,,https://images.openfoodfacts.org/images/products/000/039/010/1645/front_en.3.400.jpg,406.77966101695,40.677966101695,40.677966101695,8.4745762711864,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1645/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101701,IsaLean PRO Shake,,https://images.openfoodfacts.org/images/products/000/039/010/1701/front_en.3.400.jpg,411.76470588235,52.941176470588,30.882352941176,8.8235294117647,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1701/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101704,Isalene pro shake,,https://images.openfoodfacts.org/images/products/000/039/010/1704/front_en.3.400.jpg,405.79710144928,52.173913043478,30.434782608696,8.695652173913,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1704/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101706,IsaLean PRO Shake,,https://images.openfoodfacts.org/images/products/000/039/010/1706/front_en.3.400.jpg,405.79710144928,52.173913043478,30.434782608696,8.695652173913,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1706/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101710,IsaLean PRO shake,,https://images.openfoodfacts.org/images/products/000/039/010/1710/front_en.3.400.jpg,405.79710144928,52.173913043478,30.434782608696,8.695652173913,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1710/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101712,Isalean Pro,,https://images.openfoodfacts.org/images/products/000/039/010/1712/front_en.3.400.jpg,405.79710144928,52.173913043478,30.434782608696,8.695652173913,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1712/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101730,Isalean Shske Birthday Cake,,https://images.openfoodfacts.org/images/products/000/039/010/1730/front_en.3.400.jpg,400.0,40.0,40.0,10.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1730/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
390101746,AMPED Hydrate,,https://images.openfoodfacts.org/images/products/000/039/010/1746/front_en.3.400.jpg,217.39130434783,0.0,65.217391304348,0.0,0.62,tier2,,,,,,,,,,,,,,,https://images.openfoodfacts.org/images/products/000/039/010/1746/front_en.3.200.jpg,,,,,,,,,,,en:us,en:united-states,,
